Date,Nominal.GDP,Corporate.Profits,Statistical.Discrepancy,Dividends,Foreign.Saving,Personal.Savings,Net.Govt.Saving,Consumption.of.Fixed.Capital,Gross.Domestic.Investment,Net.Investment
2011-03-31,1,0.09347854352240909,-4.884881217719657e-4,0.04849008380186677,-0.03104755981325019,0.0503997407931812,-0.09936482864678302,0.1587624177211166,0.1853449264199703,0.02658250869885368
2011-06-30,1,0.10012676169412142,-9.991297466778004e-4,0.049247891970574525,-0.030720925719678414,0.04816211612903557,-0.09854977705664116,0.15835325882840467,0.18856652070742036,0.03021326187901569
2011-09-30,1,0.10326585155115647,-0.0033617124072066913,0.05158279054786396,-0.027888990572404345,0.0502257203623796,-0.09637562884721569,0.15897410989999794,0.18903454058365202,0.030060430683654073
2011-12-31,1,0.10844596089484461,-0.0013579502771669117,0.05266054544367694,-0.028428900196619686,0.050259562099066804,-0.09330033046423493,0.15837747634349367,0.19819301022663496,0.03981553388314129
2012-03-31,1,0.10944784008518367,-0.012821052965668574,0.05484770024902287,-0.02907851579504512,0.056609747893511676,-0.08662280735873015,0.1579625865146786,0.19880700525023484,0.04084441873555625
2012-06-30,1,0.10670708512896959,-0.010646496924344648,0.05553431317048099,-0.027502982486395638,0.0601013196981696,-0.0849353509245785,0.15819558261911512,0.2013906238093578,0.04319504119024268
2012-09-30,1,0.10449466685368174,-5.973819974471096e-4,0.055379866382271416,-0.024384264238804267,0.052692045689275206,-0.08433068062392196,0.15871451286528218,0.1999778670245689,0.041263354159286704
2012-12-31,1,0.10347866275519521,-0.013780220833585304,0.06675274242392962,-0.023450680521611533,0.07079429580938221,-0.07826864832133698,0.15894289908192963,0.19786584008605382,0.03892294100412418
2013-03-31,1,0.10209122445690641,-0.0038007136992498107,0.051677272524957525,-0.02289690488256711,0.03544007098910278,-0.06215318675202451,0.15816807461760557,0.2009650419033566,0.04279696728575104
2013-06-30,1,0.10182060313520122,-0.0071783876403449945,0.06686806920351848,-0.02251975902233092,0.038903949843762393,-0.04643185684566876,0.15926850684695099,0.20203450515871327,0.04276599831176229
2013-09-30,1,0.10147790724436556,4.0403830684237986e-4,0.05589743160221303,-0.020789628873414977,0.03846721904503275,-0.05793413857086519,0.15894772617268138,0.20625494946925882,0.04730722329657746
2013-12-31,1,0.1018780865702859,0.003336315531061244,0.061809901443221994,-0.01712218908087526,0.03314299501413999,-0.046888035663525035,0.15903158320148436,0.2058132322910997,0.046781649089615344
2014-03-31,1,0.09609647501316743,-0.006722628289836721,0.059512710334347456,-0.021609818686620295,0.038834525796357634,-0.0472936615268822,0.16134255563144406,0.20435437497652306,0.04301181934507899
2014-06-30,1,0.10284962623529353,-0.0076623534378612605,0.060548192802720405,-0.01970881310212034,0.0408199716551204,-0.045891921846312474,0.15993342583740577,0.2092093687430459,0.049275942905640135
2014-09-30,1,0.10609968598469982,-0.0070027748465139854,0.059615334065593856,-0.019996373895009658,0.04015591128129791,-0.04827701599867178,0.15940191284901542,0.2107587590992432,0.05135684625022777
2014-12-31,1,0.10497597738375315,-0.010564602802388265,0.06107543406882026,-0.023864678131444148,0.04187492696967225,-0.047423864086352005,0.15990276728904554,0.21155439298810594,0.05165162569906039
2015-03-31,1,0.1011225990225941,-0.008271805581290346,0.06176611447298034,-0.02319242269879823,0.045855546831408196,-0.044513727079575655,0.160057649864542,0.21567607304198425,0.05561842317744224
2015-06-30,1,0.09844755277195835,-0.0055406562790895125,0.059985555628009606,-0.022176027900548498,0.042744432866383984,-0.04253824881081746,0.1593488194390043,0.2146521534390122,0.05530333400000788
2015-09-30,1,0.09674628752915639,-0.003214281172761581,0.06098841482812443,-0.024681731929558835,0.04162925602335359,-0.04426722942852985,0.15959595092303255,0.2141831379466141,0.05458718702358152
2015-12-31,1,0.09229619503234503,-0.0033654211520098825,0.06402306638675916,-0.022446592070349138,0.04266705476612406,-0.037957190120149364,0.1600671587089372,0.21213110594187612,0.05206394723293893
2016-03-31,1,0.09594528923320624,-0.0035695908000962753,0.06111643607908978,-0.023110468984207162,0.043621068909188,-0.047697300859287355,0.15985332560578727,0.21014660908036317,0.05029328347457588
